22132	543398	372178	538519	312643
578091	523167	572692	300937	59699
554492	912940	798782	841415	132296
326478	107844	913853	969086	920093
815557	748684	492519	641622	174426
601826	280635	803751	493133	28553
313700	314733	130807	785770	50253
999269	997250	453431	920277	543582
979864	656629	362840	347503	186338
219681	903994	863070	981005	51575
846154	82633	22908	385913	850331
733689	167333	395985	834649	53178
961268	987143	197116	79243	123527
620968	511544	27087	956280	91101
810130	127784	892108	357562	740286
272425	201906	35453	87498	853617
285198	513057	55888	44679	712926
349068	716522	585342	882200	434734
175659	768340	441009	405264	700418
381784	118854	259082	685380	475068
361871	51793	804358	464814	239097
33373	552697	785774	181026	190938
78232	256893	938087	902259	784888
631336	295306	981622	314326	981570
240096	845536	674678	862229	315703
460284	351507	335311	653831	222289
319632	886551	334857	457906	683889
472836	36633	475852	653361	142434
311749	314502	522644	926103	846295
253348	545819	70595	94410	145848
233919	580309	152173	507425	508520
694005	57972	786663	660959	780724
61093	904511	984659	740448	775685
902283	749883	410200	224669	726839
68050	359322	261799	832382	855605
847202	905700	815328	988957	383003
651077	209845	195112	745075	784107
906296	262688	558330	317884	586480
777313	797558	185045	587423	379904
284657	293351	382936	231384	572164
733285	635254	229807	322746	138426
744650	299216	78434	195834	549432
666454	779052	736223	472098	972626
963200	566697	770564	39691	781652
833224	990549	60572	348083	291210
539734	567549	320931	204335	733480
647205	964986	286867	37311	41664
774941	64181	104768	352546	700296
277471	351455	933033	451596	475005
264131	936057	296071	166938	428119
391761	415292	455837	113568	739766
134136	125413	238301	18516	772790
42134	558219	220312	790725	25229
691641	592101	582819	21120	832370
432043	792734	377302	416889	187837
744843	816975	462167	362684	276809
836706	83777	199522	105655	764055
317787	701623	75014	453865	267297
798117	297954	232381	697685	286280
675540	174354	974330	431986	202245
806425	594940	343535	391372	229738
3963	935292	910568	121768	703944
700878	259127	663038	63786	494692
435979	911938	712931	806741	268403
360345	665171	976187	513796	695706
347723	894731	176300	293788	163460
631669	385664	295444	694551	838083
709793	499132	176548	221631	320696
49763	369867	446902	247063	120525
847278	190339	150755	88945	196180
34991	374597	159311	694778	808328
313894	97082	500332	95981	98661
88714	642196	405151	994515	348755
472608	158499	100112	34156	60964
34289	203384	70878	975405	968176
798500	744841	916253	920782	379500
753982	280967	384819	143274	321938
594027	308820	912524	149805	776707
735644	253056	851876	176349	942797
602229	909087	83719	513506	551301
428984	684213	879713	421124	812190
669947	597380	678531	157806	398710
160998	231515	911337	265907	829876
15687	848492	456435	531541	900371
214519	681371	543791	711569	612344
265268	331334	570347	430081	794633
987864	916154	684000	258668	252451
792488	988803	914554	101494	837840
610153	286472	18598	752031	420699
241830	601128	805371	905708	103126
652143	256314	938484	5158	481386
188358	361803	532806	410464	832424
42071	166565	681669	637580	310045
288103	987083	435767	996397	185029
814677	856194	750624	58197	778777
893523	193139	178903	812597	85727
282480	41475	26982	390454	515254
993676	148620	620361	377344	539149
370310	146372	419581	77496	156583
43746	493046	367170	584785	373932
652933	391949	18487	810862	432436
757864	681979	771536	426368	472771
287056	68167	235660	926988	138474
633695	357660	982361	858648	653871
225963	391358	19593	68052	153004
555613	70523	409537	710587	292708
325835	54485	142545	148546	83177
372598	275135	274341	531860	66407
882513	282956	282449	478403	265056
479245	245300	813672	762093	57239
660586	857032	828287	269449	352965
375720	41754	631065	930758	505640
642867	289906	942956	351770	600296
386769	156177	970874	317174	211038
453602	954505	376441	516891	680733
779462	262085	169379	844781	396437
147914	710887	494390	786938	950063
586732	138258	380271	321674	302297
95973	157260	55143	744243	195431
878603	745029	636332	413870	919969
761742	911709	389942	162147	640522
210207	835671	661203	782670	92147
668999	922952	937086	581689	975450
459187	853479	521407	459251	893580
923977	670318	980365	419141	674717
370679	76822	315813	861855	231275
212874	254	117835	143384	975962
490969	870316	59384	70085	357070
98142	34223	424016	464541	536320
950155	812061	852189	342227	684408
882576	993347	359325	977175	952245
502610	618052	36337	75773	227280
524534	574971	143301	474245	569087
415246	88337	623272	77728	356301
835493	942650	163308	596569	274571
671811	90950	635952	382319	292377
192476	346807	918859	373675	685403
607240	427355	525179	221717	922894
798578	810413	389952	864066	683088
8517	653234	875454	704823	180461
138710	406777	163616	317494	885902
843966	796963	253060	25893	433060
264957	40569	88921	750561	266711
817309	306363	120641	560437	233851
689482	24934	171186	292703	512656
115727	919526	432573	394434	870882
132710	637856	195572	213656	170995
643480	726810	391157	320592	854674
960935	170513	295212	873620	633137
517107	517209	188745	23580	160122
715989	905066	809407	638763	643176
519421	632725	627387	18015	370903
31188	506098	642969	129684	71981
605508	520864	247748	608014	505578
866228	958999	316417	982671	513329
588592	113502	99094	767764	785607
315932	876877	265835	517410	310220
498014	785673	514855	700808	232768
683908	887725	147139	274044	903532
734498	488685	270173	424029	967537
130086	846739	42554	615910	480811
353563	269732	49530	237569	63762
524550	673225	698597	315860	943399
572701	518089	316943	242968	380856
28220	685198	263161	833558	466026
779059	397183	997026	790238	951378
301743	127575	728557	817636	641751
277538	718128	383455	252287	232348
519538	894428	419264	107482	819811
284382	215256	62760	642364	249082
412199	464980	328510	227139	630310
134066	817238	107453	626061	4774
663473	929984	119661	879995	332996
513529	178104	469046	487179	965604
827882	737730	411063	278770	35762
735591	325845	514045	616321	866591
408457	856749	339547	399651	372773
833421	582794	127827	903855	658862
126755	515901	333250	337112	505207
461357	970963	178733	119613	732446
406699	810163	902517	109267	786042
795734	476469	865276	401189	736281
421652	380571	616512	24781	467028
303580	654478	974604	418132	883955
310586	436664	470212	852964	453501
412487	5381	114018	927681	716183
551680	974538	549432	177882	865510
467462	111103	528625	50476	97980
310026	422457	860372	152885	700406
115137	364134	663453	252640	487390
861765	772413	538240	231682	636142
17494	917053	700605	400257	701619
647100	146573	346850	748110	824998
481601	742637	315291	864356	256086
331700	639740	277252	186517	971130
439181	155193	230031	268435	823446
31848	238988	835551	986012	853048
486881	945040	159924	951044	537864
139195	110325	691566	383557	910808
600605	183114	182209	580954	532857
174608	383528	415571	503303	178210
761000	657321	787395	348102	16475
955839	399031	653449	483960	78201
735941	809802	142684	850241	743310
482067	345870	536854	721385	47683
393457	826431	57648	630884	8828
955641	253986	107885	944385	768096
908104	824790	551237	411841	248767
479589	70874	382241	99475	650968
987738	46279	81216	781096	683031
125163	988592	621553	324474	464038
720324	274302	263361	377062	743524
221952	417415	670409	303348	795677
171048	839105	125286	363333	821140
274520	298449	202990	449002	843945
860076	840378	56364	340776	135923
502039	846691	665117	900509	435676
668836	694191	574944	597521	841525
766661	995483	372	695960	628869
909665	58962	144899	602157	708316
475957	175107	448737	225855	482376
384918	552279	45327	671823	944829
971762	666210	985839	11231	946289
930637	654424	709333	288507	983226
253276	840930	970082	209079	92602
72545	484462	804393	42122	817600
904886	326327	706535	295401	528918
10588	988658	408853	619022	437789
924105	241552	834106	215200	274117
98479	408605	624515	751384	755512
466371	480697	20001	965764	67696
968432	586965	837048	240835	530775
996973	719350	518783	820996	706791
529734	387904	545266	686821	880263
136812	800436	926261	586893	928622
278672	760867	554314	439497	6903
644833	280327	909796	535822	812063
985055	151659	425109	317180	240181
141368	248850	842735	272796	36149
495003	208510	325051	305576	639268
49393	945335	659978	841262	351446
269500	635577	298600	614004	11817
680771	128660	497100	554381	449438
591084	602457	485064	987929	285222
169350	870451	133047	200485	38048
943540	26853	244059	393725	800423
188915	60194	286564	752373	430546
96890	3162	537974	252817	745880
763253	876108	574817	992121	210090
627568	862887	651587	438354	788179
843818	624360	27947	604577	740529
2105	28951	401686	540063	708288
300195	415554	295315	785506	214215
20356	357708	251662	737543	80786
731641	574669	41812	564819	589306
351602	461479	548146	645206	256039
158298	615086	798119	125242	486241
67590	832701	469939	896592	166869
9395	889084	72198	731182	360160
672854	134842	130238	617544	127055
971185	751944	871166	372594	760981
569828	432585	407666	785209	555502
173600	50060	565109	646524	18818
963316	106015	901652	357041	108708
92173	998894	987530	774771	777897
5227	9886	195450	490173	65864
780915	465863	872352	915898	930181
858187	819098	328251	859502	827875
480982	29410	452492	673626	578157
10360	2283	56749	588687	319251
591692	379097	713090	314013	387786
848177	695386	528036	844219	705638
620623	440030	229908	10878	296237
414098	685284	867058	951343	427890
334163	571724	805927	469025	791561
964679	125408	407834	256944	531218
1057	677400	395425	443645	453755
314429	118121	588996	365219	665237
781483	114435	688057	439828	629167
925852	166277	582728	944388	658925
671039	194775	440404	727342	206819
625798	839635	832142	274380	774508
571683	653772	224711	260517	803283
276432	791455	20375	364046	401912
19445	554515	74688	301740	727109
268635	864506	861965	505093	363534
546452	616233	235235	666116	734785
171355	950062	692936	220901	525554
865348	17448	627557	745417	633033
435888	463161	73813	578598	62768
433833	361798	29166	61015	48396
389125	603407	31254	671288	509672
342148	220343	628640	668114	155911
196900	373240	693722	713979	926494
658343	195631	608416	280664	622425
850970	216348	754625	395569	902937
207701	466304	14525	12258	703165
809102	124841	979733	439714	985586
957948	74251	368060	75293	407121
269233	530874	77148	625636	781163
884048	76966	288259	321518	326100
134103	547028	465367	915836	242941
854023	13000	250618	24545	755887
751632	666930	885142	60930	599580
76144	649289	886104	834130	289372
408260	283214	171631	441728	230217
314189	418693	120595	662688	561666
416311	476813	227494	393682	950578
881099	582192	33450	541673	772212
888155	515003	700291	242581	998521
98792	660048	386367	652472	618465
406377	397129	48143	584140	427131
354065	854896	411263	695320	453571
413386	524155	82806	54191	55015
180498	861644	370667	235337	270571
564733	814315	495513	748019	599549
811994	840216	156421	100310	386690
70884	664576	926363	821172	685372
447999	426990	514486	173280	140434
685626	411695	610031	452757	430356
559253	537765	467128	688244	571564
28244	138353	674592	558080	106661
543918	711918	734782	569760	208774
801869	681791	497324	605784	125213
289418	336263	618976	814042	530091
527953	882437	526868	855104	138376
81438	390661	569694	847200	461657
234079	536108	218103	747377	310333
979916	884280	570753	449452	921265
703414	971690	941648	48005	851315
174120	214818	455109	489468	432930
101664	64845	238930	660456	734373
44381	884744	596543	712496	193314
432599	897392	86065	918208	97876
923668	847129	781909	638720	240235
422515	359257	207282	636841	814776
338625	409894	795356	147422	672642
297799	358616	290683	928332	230002
352148	655063	720450	671625	190713
812763	678951	128045	644010	709227
247901	921613	502932	961115	846935
984528	440001	154631	209955	899922
123398	859405	512856	313478	247356
269014	381638	971647	622974	363995
416480	922339	294821	616824	173396
551678	334752	937870	553733	785545
986715	802380	351832	891223	206650
704616	91338	302179	161455	842680
463363	425929	933719	681613	418438
913020	60460	620042	37929	81516
421003	820288	41257	579429	215099
192605	605545	298929	931272	390803
519818	406162	984693	101934	104089
92292	638885	613150	644181	898749
776392	366686	251650	267223	301717
12589	300088	297352	621559	29988
535734	542203	771856	663828	469221
824715	250152	114710	60525	422272
206305	262809	536464	129415	725945
62641	368484	841814	546442	185531
94336	882201	147445	682743	106200
581290	885442	132014	353456	98635
741611	108308	13471	699512	501477
137481	696092	217427	508051	93445
917830	280747	711082	582065	390713
309384	640972	89859	402809	222944
804239	941593	243243	229909	734903
480788	557237	851776	508761	576996
156407	740354	199186	726335	291723
509696	745303	472549	349119	296234
703307	531386	850513	313386	369060
513000	424869	36125	567433	985894
481332	835662	104325	853607	680809
58319	868467	806287	132987	777018
615740	566134	80419	738521	806595
672903	364711	70006	459899	68341
100097	385233	365791	433471	111011
485953	820866	984867	472863	754157
150265	882432	199165	558639	213043
714644	991917	654904	767898	177388
607030	33346	15158	535341	377151
308884	712900	534995	739631	6841
2791	143254	273844	413003	309179
577583	642025	625351	832546	248700
34291	651781	936407	536592	832433
328239	680761	556233	731451	326968
376519	918984	948349	60157	936638
595781	592309	63596	672325	77922
857580	262839	561282	56280	36814
41098	668629	687469	872629	893988
321026	121041	210535	723524	610974
863147	358361	106505	693192	427914
363777	499349	324964	520254	364380
747893	855366	213453	807819	544391
100872	492080	625573	567904	305942
905151	908825	562677	628989	206073
233358	340629	915000	564740	842369
407509	47236	976704	433402	688211
985745	202915	729243	58781	260605
259776	686656	444730	470829	665345
354	504548	277431	548254	212463
305832	273008	170405	294066	381220
782239	315768	751609	995390	616295
578426	854627	333154	655225	961628
118401	52876	958148	527168	721337
352419	670862	164371	587090	385435
666505	515121	221600	805955	500670
839477	940730	339944	512370	333778
51165	575380	636283	184594	32835
891150	56085	118840	701291	613827
638950	327052	172242	64561	508800
917906	714591	39350	324281	428317
307786	5270	755119	655463	457419
543737	499987	869021	66715	852408
113893	771572	167921	939140	32433
579514	316057	349837	648598	885971
942547	933935	577918	271398	279119
485695	296956	373470	447224	462974
559168	27332	366551	4366	546998
971772	939228	379157	307412	591683
33009	146831	725700	665065	38616
951606	505663	720437	465637	184953
119780	56	968929	558004	23883
681866	820976	709180	159920	343074
736414	316106	556422	94327	356397
865323	127287	445864	559109	901787
57675	251062	807051	696664	368953
870970	5012	487271	344805	743405
959747	697644	794760	902450	951210
60950	806107	545394	236942	373892
666594	918162	641708	682987	653863
152194	559373	29272	827681	871001
814004	776112	854633	369016	667168
832143	116804	937206	252160	377385
166394	671477	644755	459467	534847
690760	105621	493609	391878	591440
156430	698510	633746	776751	458417
244105	852438	323019	416595	360148
101433	277595	917740	282433	587493
455971	874709	130837	398538	660806
711082	559507	592910	34	951026
475808	350984	863503	552412	340518
990496	892028	493658	169590	518824
80869	580794	356174	16047	174758
17649	355931	797378	406339	538554
617212	255095	386412	554357	250012
340179	501994	461967	1162	148516
761623	489603	35726	129075	950767
970101	222312	217929	98882	339240
8363	639855	72222	161741	542233
894307	430217	685220	596570	746047
335896	530037	672957	747609	81693
404597	578707	607216	245557	441334
115577	545714	469147	514441	725541
324346	9664	984645	5407	718709
463639	495868	70682	252069	926532
413958	179696	227855	423512	734412
117575	684157	67751	554116	929496
310468	554528	930941	414295	897160
823415	274780	857864	397551	136982
795485	741390	47535	129381	836397
566708	65560	642278	643466	72146
539206	54963	908274	894315	50184
62283	966772	494018	13546	221046
656696	170241	384741	464217	447318
602105	863083	949019	610141	854160
544810	920165	493422	224803	371659
896481	103786	217564	650690	836032
760884	395392	433549	872423	236822
51981	65135	201800	695684	934556
781382	514447	674505	670994	846489
88832	350610	354977	202534	484020
113921	990574	123489	93846	639459
238065	651100	340288	226188	773687
614284	557097	572984	829029	838589
797714	382327	400493	745128	805568
796230	366932	930690	609605	583221
533416	126780	208033	384038	548903
561996	5248	831762	168056	128379
942384	762976	218675	457010	90967
143016	895108	964527	899431	300348
618213	324045	875122	488281	730100
218399	843319	505818	942464	177306
80595	418360	584295	926704	786369
258908	939516	220391	943757	99932
814086	478962	168400	134916	655566
732065	759205	61389	395843	593676
691994	564517	113962	451720	35727
513719	518797	622885	180383	696989
869002	268619	153135	455385	780313
909890	741819	649915	816617	711799
845399	751852	679726	859729	878367
456950	924861	394232	970247	119319
54516	95970	868060	147487	360770
660432	488634	694345	133323	707237
675431	817760	863336	276976	387007
860453	228184	412175	429137	9150
655575	737822	906083	155186	550652
315205	351355	324017	641132	145064
216338	260990	643107	168139	353465
897086	308279	436509	669564	402087
565565	101651	206183	363862	811853
912590	19915	848201	956979	409384
245038	569905	878674	90417	239536
623582	251214	329183	608258	203706
938875	928368	621474	853276	491916
393532	159051	919526	614568	271803
761289	825349	694512	259680	845253
35608	385913	763431	551623	318121
3362	299660	786311	170272	192729
107356	783756	346256	135331	767772
909008	362350	530543	891653	549416
111847	890622	290172	844021	305276
340065	794660	77426	722381	119235
413723	661218	89210	307293	576206
10359	66290	899141	436112	799130
269371	738911	286315	577719	803410
407920	812685	962747	670458	946242
460604	578631	97321	824249	662355
837087	697949	696001	564369	564846
692675	532559	556510	456811	681251
154632	56772	364043	373734	803828
385803	199377	446211	792703	704904
157205	280518	458167	466738	478811
806041	424989	85699	808215	660590
533489	617382	443114	428342	779729
615921	122131	754647	652138	859111
959538	185943	441658	469639	473503
424093	512152	260517	434165	576128
692557	355696	554813	358800	47876
115673	534840	82494	462934	820284
614338	865065	664136	846690	524173
864947	336966	602055	982442	862103
296423	705794	986168	474593	175712
304126	293454	563042	500054	276190
565659	664163	498814	657973	886021
186188	315406	925897	57808	690858
487360	675813	966263	804646	93314
121698	695953	752458	896660	966587
71001	106162	233419	546994	38021
629971	179320	388594	704063	149168
369025	948704	796750	739874	786482
723561	714765	344518	98818	773420
872571	293726	400933	134128	865573
683459	841079	678952	960112	107330
745867	574677	208627	338113	886768
723882	917407	851506	719327	45209
75692	304929	247180	871664	174979
51729	809493	736435	336349	281108
805802	691534	248365	525542	966942
757053	159010	10835	541909	430108
261948	822572	311602	261654	53937
917583	739307	806034	877563	601714
107554	641515	499802	920660	43703
839057	496038	621990	84332	539829
732482	858522	202529	83655	928355
310538	69926	527137	810778	365226
295951	548243	533180	828261	657501
776195	130019	592475	589941	238528
920080	932908	946134	917196	639790
326591	177154	802025	528171	509971
701103	873304	187199	699455	975427
29189	808317	869311	45933	684565
756976	482921	331948	505743	369076
453313	584963	842048	268387	387926
583657	42267	38899	500079	164375
253422	936435	866505	573128	991099
84223	412338	174109	217276	30502
322892	249666	464094	935999	414400
106910	547805	601274	564657	704147
812943	999886	512175	527435	233085
581071	392506	195042	676073	649650
744179	403335	414993	718421	192403
340002	251803	256400	445874	503151
513366	650618	733175	891745	937861
43724	53446	504162	143115	669906
180612	604014	987244	985990	614109
109879	827482	141346	273056	683577
631742	402410	82262	979755	971620
2003	4938	158861	12191	502384
582790	129929	728131	722647	805215
467735	220537	482544	831849	137069
876221	46347	579000	761311	997150
30717	235578	203186	478776	469704
552275	862770	305137	543633	270022
429525	882507	555381	135820	352876
742909	463665	918826	8593	114230
11695	553643	675234	729700	876706
924986	143438	330205	745554	406813
881740	120486	963508	819478	433295
157919	169691	599190	962166	185015
933344	697972	138624	196322	557871
271379	458550	877393	654308	322519
292008	449113	843159	945181	547283
90684	986289	885405	163921	4911
176093	921394	558270	284882	962178
388522	792530	834991	275653	106363
112387	794458	849978	274704	765357
7826	355972	965095	50377	57873
794902	12572	508671	491775	254936
568478	131468	10226	82325	283722
966515	663236	214169	822190	324709
371347	469198	535888	111725	951082
666351	973843	984215	976253	345538
243520	156855	644397	610533	286662
285018	639846	100044	471495	369402
109228	729467	905324	199067	736713
618706	248279	786995	340773	157780
920003	860388	315855	239234	170798
520384	116423	333676	108034	557621
686942	992381	800805	81100	860217
458743	338955	230025	698013	303552
725547	684791	755603	688590	38948
540995	58426	224156	763511	128346
951339	812018	725976	173301	148719
369861	802226	474400	445252	418325
879320	331452	367246	619675	188980
389523	846516	377924	169141	519231
182411	535344	609594	737095	578264
698326	952199	597813	416179	305267
188614	759489	343221	116913	117609
446183	10585	456068	204729	749261
999642	292967	473338	853196	746734
842886	855579	361967	952283	270082
197645	13233	686630	728360	279400
129851	612535	632091	103080	251056
341050	585971	829701	617859	191392
485880	3667	36493	630405	687209
981913	916743	110895	757290	519248
231311	470953	765140	2844	83503
734559	646109	288642	506158	192389
407287	850575	435170	280090	14222
806387	736724	344125	65919	272735
863863	911872	217592	64722	382938
867609	641815	545423	301917	140836
474391	891060	62972	993409	598222
8733	984046	709670	482866	312694
464202	425451	380254	427675	618401
581736	591445	71204	741626	836357
905470	172896	708359	791092	301311
735948	891025	505864	590040	862720
370384	194362	803849	214268	469145
63060	128791	484855	28262	819960
530653	295124	921888	203800	48012
571516	171127	574140	49041	119751
909345	37041	620511	862538	465003
962556	964527	311224	334058	153716
23802	689614	119705	94729	249537
90096	404037	129836	498845	286024
369424	850236	713189	567415	881105
858169	440076	733798	321859	452188
697988	694536	464355	356302	725672
353825	861343	626333	627148	903732
71512	890311	661267	242256	442225
172695	642089	278837	169479	414106
523965	387414	851865	478466	24575
218078	118060	721571	545956	190443
692535	195608	114783	906799	568231
257981	683379	764934	933265	55677
15033	720346	446533	285513	746475
522159	736703	816830	583012	241641
185185	825959	227350	338429	587565
789399	792299	74667	676081	951874
742796	112798	942606	761729	383549
739706	522420	133371	724674	250270
319379	128342	333096	793005	327807
630476	94693	649705	207617	642964
687919	73208	917430	694901	93061
765229	648819	368476	322040	187707
223361	897989	598604	840106	116529
426589	824542	866123	691710	223115
842814	704862	667290	468429	953927
557250	635325	224721	922584	630686
884042	167744	374391	396322	834926
592692	307193	587767	419292	510183
748465	12338	459944	290140	258637
125474	77048	187389	712409	980418
849533	479805	116864	355248	452023
929781	824864	246541	575352	101104
128477	117330	485816	488347	194843
784964	965224	323897	892019	46170
620318	247132	41675	175299	638238
786213	615291	831484	341201	133706
844465	362645	395031	615157	257179
997931	216940	112752	419801	490288
177122	985153	112060	376558	715368
143550	60652	561396	483782	829541
266498	382066	297860	228640	479923
181477	927516	989034	915064	668294
297718	559721	174345	423690	800321
675707	778670	967875	878318	777505
594936	410689	322682	18617	819237
377296	215701	991314	269348	115360
747228	393622	670702	81092	292423
300439	82838	961974	969393	319033
933120	175251	324318	66283	428001
740945	177592	368341	970899	725919
753858	115872	970260	847314	441054
333332	436186	351267	959423	603957
432734	94526	988772	914648	811810
964392	262339	367219	415664	954098
122114	207351	381814	165924	174058
734617	488070	312911	85452	175529
334224	160273	423330	110056	305315
448914	274122	715057	531251	719674
701513	106976	73788	203282	410737
588077	725766	364749	93779	389714
177418	178270	250365	826236	543251
617075	118742	988913	29296	194896
708969	750058	165088	787760	254763
219631	854733	732449	346242	95432
912208	274061	777184	129188	591577
231170	376205	171094	557510	938224
655190	665997	286967	558674	614333
978793	996498	706256	800215	420502
931087	228338	827979	178042	145772
1250	327763	569692	310619	868226
273791	818339	10840	499850	803887
29643	523800	642362	295396	391177
52210	483963	578931	984324	50082
844609	753637	742155	869406	701495
251175	627535	398376	238405	925900
71758	160230	688571	856527	260220
456050	416903	840531	691071	821565
248912	631718	697895	714823	204479
777193	557227	718372	42125	204264
749732	399348	819946	876113	853537
49091	810912	105692	769536	922064
95251	44599	485803	30686	811572
110144	744261	741070	534993	805728
913399	972800	891636	469648	695396
870038	126973	43282	275267	255775
501785	458294	431534	925338	367351
247485	893310	863397	786588	954101
954718	649327	495658	717393	835217
477201	701984	548488	370621	974053
893430	490207	319158	629024	244962
568491	695799	263292	630716	104590
995555	366938	34102	982431	998491
36376	558710	693038	94757	567291
869690	736122	29043	195227	697618
131636	671172	629016	742920	623816
686315	347547	36494	787100	712939
137675	957680	220781	196835	251752
279642	442871	12391	267164	645740
859964	795890	431332	649222	356558
880716	673	478020	382508	741897
307673	307948	3981	270297	310719
205190	678016	918206	868287	838791
752431	340436	602820	292288	949657
660840	766199	348235	838711	69978
543700	86826	223111	709547	984825
199957	596056	545242	908702	6736
922359	257412	317102	303684	875581
545915	931142	295742	606147	584159
363883	777793	915695	856718	798990
968550	754106	528871	613159	989231
135474	193648	299743	968683	773006
941646	692517	938372	187422	751425
263226	385117	880741	999446	858544
782780	366087	72546	380171	200817
608683	44706	348366	166300	326079
9839	301207	95185	109926	174168
437430	333628	329691	247745	421117
808293	939681	491348	951424	420495
551077	659753	75796	769671	436197
336625	261759	621369	655433	684933
560718	608064	765445	697582	118890
257999	493390	238972	905802	277851
492836	579721	383330	732897	194375
363672	306394	342120	147260	595264
935632	804644	525545	984736	995007
623616	809331	541897	88725	82579
184657	132462	349033	909206	446036
200911	764573	7993	789697	369202
59699	592160	270091	622668	244171
65351	538762	230933	229490	391166
930398	385034	466120	369973	516429
675343	840660	475262	57041	700827
316648	524394	48402	953132	303669
217203	181312	746433	940380	988393
751935	433936	675460	930417	401275
137003	955143	516203	461020	339885
802649	227240	849930	575204	940905
518596	730039	404674	390624	7326
732621	227359	579239	803990	562181
253270	313104	711631	405170	777349
57011	745176	721347	961651	168419
500479	389400	570706	537972	287684
940811	197917	781438	164442	944315
52341	988403	256538	180171	430091
987665	618983	166687	765806	131702
677218	924629	216892	798043	69337
780843	593671	515123	546662	549846
859966	687963	302478	283347	138810
329136	703167	5684	309717	431288
832819	351809	595026	276680	258001
83058	917299	678324	423277	100265
657751	256050	245547	427478	422765
721388	768778	668520	440592	775419
699594	807184	678580	449166	883469
168811	108380	282782	531811	19463
422107	912583	326972	769954	123828
326031	355373	788123	468055	961885
880526	121212	429656	479439	600954
305262	232311	207389	806443	347550
733724	354075	926313	435803	254214
766619	611959	922691	106998	959297
272990	745654	871589	780149	254576
420494	168612	935980	624851	47654
97174	188175	360664	143190	146838
946880	588198	595064	547416	326784
498441	427340	201301	135790	983342
58631	271323	459270	476118	427458
839809	386919	797101	508879	879992
186870	551876	67844	233052	447690
488654	353497	993164	450154	463016
910125	842248	7463	837437	506077
308590	678320	570016	856122	405318
994129	488499	227405	33512	314441
948366	59744	600279	440422	245354
7588	613751	255534	341983	119008
928975	24572	465381	405768	731866
806110	881889	53759	1740	174343
209380	715142	539052	751228	396971
210463	790840	226215	804318	337079
624767	730717	264038	854096	227391
397549	733893	231941	837940	126761
636741	901739	422333	199490	93140
586533	918805	194440	782866	244853
584389	273189	83509	905744	827359
520216	515064	372207	230197	992954
352973	348925	842270	438132	194253
317205	902617	581549	982410	709118
783688	809410	639960	658463	203089
605342	72598	125716	844731	345302
864658	670064	274388	567245	600071
107985	461297	932211	34610	104062
878592	932102	720903	733489	594795
246707	657599	686283	934691	59365
417562	184499	158691	138040	884793
540887	475820	122504	601325	189256
590024	338899	458133	739159	323151
115547	793896	635936	882474	33688
840352	877706	771463	556982	621591
647457	176727	912740	904088	114697
838004	504793	609476	165553	213049
822649	442414	139372	122252	703821
918301	5439	418407	496259	185181
209862	861081	292174	799536	264679
478596	43993	333679	538912	44032
371370	72938	239659	761994	321292
602086	967631	498180	507128	591043
332446	99689	706756	319702	688630
13953	299664	560516	766192	424324
730331	503034	424479	532930	247197
889651	89612	583129	950159	943307
282287	350024	930380	756450	65533
327794	544554	78477	703692	675892
871386	462796	880725	635616	835118
808110	40780	135322	584652	613045
594054	679161	421586	948117	331277
894758	927654	34000	280609	53961
994705	109509	730707	589740	58169
284521	472295	400577	727055	603451
768123	232206	197981	285140	216183
583831	58027	487976	728121	930807
66615	840866	692003	967170	367041
929913	633242	66800	599526	366007
828908	941416	785124	375789	797626
963798	416562	506235	791208	500969
946765	289767	850819	325447	929596
961787	285480	150697	854783	678908
140091	318515	385351	926597	849567
240833	517133	361936	407039	958215
75782	188224	929671	965184	147600
36994	452729	842404	191080	701781
155384	728851	21977	295022	756914
958148	481835	942528	876521	332426
797407	487133	44858	318784	219690
172046	196690	77956	618784	873174
614114	265862	972716	695219	917220
254888	491772	383499	545956	272883
305801	639197	286415	931862	418879
603889	579400	133655	127272	360462
420474	591157	309278	673945	368863
378638	463347	167692	51912	256751
999420	183311	488445	245844	760452
873838	624605	514070	305447	858230
88107	39362	926323	186160	138101
338078	667023	350309	306727	610284
772696	79337	393008	843977	882921
696087	480784	65903	929670	140041
423520	605405	338269	817675	948017
858703	316877	298728	661688	347778
929662	786973	5597	770483	110115
227065	448852	221095	176116	914798
599544	887857	613368	420706	618908
887466	309734	457981	769966	115629
923283	987930	529096	100296	348308
406540	711075	279398	800087	527227
690449	637682	650783	141817	210548
276963	948689	430269	922879	877501
972799	613513	24656	457214	812049
726550	456439	641647	496074	369843
507989	973800	812411	965575	399529
693062	969199	582086	286035	531352
801937	955845	430347	106686	288856
157428	445822	910492	77097	664845
677040	709432	771077	233928	487408
535361	447065	823040	770576	221961
220169	323439	319085	7273	171033
736296	401492	969879	798198	211226
126508	332382	305843	848552	762843
454547	949800	918645	593349	735765
658819	672679	514550	363613	275104
276769	87966	256172	116038	411458
843903	227417	84676	461440	503122
792811	568877	558957	907220	460339
664285	154473	572888	895000	657027
565932	509704	428288	622542	221864
991450	366763	518623	593937	628045
40674	483300	124983	268710	674641
866812	170976	569186	232412	505687
988898	914726	873353	482019	526008
304597	580250	163257	27150	58792
637009	913790	517311	784424	791015
453944	197700	325604	736967	967027
586588	297433	330387	900288	21481
521835	982778	768816	34551	61525
132581	648221	954464	425142	201727
312925	420735	907098	989916	824452
499374	552632	931635	503277	470333
